"nuts2","year","TED","ted_im"
"AT22",2011,18.8734329384123,18.8734329384123
"AT22",2012,18.6654638490464,18.6654638490464
"AT22",2013,19.0075454961902,19.0075454961902
"AT22",2014,18.9594355924145,18.9594355924145
"AT22",2015,NA,19.3112153507856
"AT22",2016,18.9299981698195,18.9299981698195
"AT22",2017,19.3813766830424,19.3813766830424
"AT22",2018,19.8384356803209,19.8384356803209
"AT22",2019,19.7730351685995,19.7730351685995
"AT22",2020,19.4695688186523,19.4695688186523
"AT31",2009,18.9591060387947,18.9591060387947
"AT31",2010,19.1878976238658,19.1878976238658
"AT31",2011,18.2894449748239,18.2894449748239
"AT31",2012,18.5853487314948,18.5853487314948
"AT31",2013,17.482479931702,17.482479931702
"AT31",2014,18.3287449454045,18.3287449454045
"AT31",2015,NA,18.8824504777018
"AT31",2016,19.1240708745285,19.1240708745285
"AT31",2017,18.2141325931835,18.2141325931835
"AT31",2018,19.2566769321683,19.2566769321683
"AT31",2019,19.6171600261103,19.6171600261103
"AT31",2020,19.3115226894598,19.3115226894598
"AT32",2009,17.6754471322393,17.6754471322393
"AT32",2010,18.6398488466719,18.6398488466719
"AT32",2011,18.2120933169821,18.2120933169821
"AT32",2012,18.1137187566464,18.1137187566464
"AT32",2013,18.0824597106372,18.0824597106372
"AT32",2014,17.3572757780497,17.3572757780497
"AT32",2015,NA,18.5329188041691
"AT32",2016,18.0335716349252,18.0335716349252
"AT32",2017,18.383974971467,18.383974971467
"AT32",2018,19.3283521681293,19.3283521681293
"AT32",2019,19.22352568397,19.22352568397
"AT32",2020,18.8068168855734,18.8068168855734
"AT33",2009,18.7780204936887,18.7780204936887
"AT33",2010,19.1198028160448,19.1198028160448
"AT33",2011,18.9371592612665,18.9371592612665
"AT33",2012,18.1118727787227,18.1118727787227
"AT33",2013,18.3396710863417,18.3396710863417
"AT33",2014,17.0240421310627,17.0240421310627
"AT33",2015,NA,19.0184101269666
"AT33",2016,18.6275616443755,18.6275616443755
"AT33",2017,18.6275114816361,18.6275114816361
"AT33",2018,20.8423075012285,20.8423075012285
"AT33",2019,19.0271658505638,19.0271658505638
"AT33",2020,19.198083107992,19.198083107992
"AT34",2009,18.2787663337596,18.2787663337596
"AT34",2010,18.2459100191391,18.2459100191391
"AT34",2011,17.5332354210803,17.5332354210803
"AT34",2012,18.0153932646673,18.0153932646673
"AT34",2013,17.1369804744254,17.1369804744254
"AT34",2014,18.0637557581844,18.0637557581844
"AT34",2015,NA,17.6063337738394
"AT34",2016,17.697209826525,17.697209826525
"AT34",2017,18.0682262799597,18.0682262799597
"AT34",2018,17.5475864198469,17.5475864198469
"AT34",2019,18.8955979392118,18.8955979392118
"AT34",2020,18.8138214719886,18.8138214719886
"BE10",2009,21.4976819253445,21.4976819253445
"BE10",2010,21.3750558551635,21.3750558551635
"BE10",2011,21.095219893772,21.095219893772
"BE10",2012,21.303214250522,21.303214250522
"BE10",2013,21.710509365573,21.710509365573
"BE10",2014,21.5197288217824,21.5197288217824
"BE10",2015,NA,21.7081896942314
"BE10",2016,22.3908918602744,22.3908918602744
"BE10",2017,21.5204967035516,21.5204967035516
"BE10",2018,22.0846422294433,22.0846422294433
"BE10",2019,21.1372705837652,21.1372705837652
"BE10",2020,22.1926861774747,22.1926861774747
"BE21",2009,20.1065319346575,20.1065319346575
"BE21",2010,19.9128978539174,19.9128978539174
"BE21",2011,20.2792186393411,20.2792186393411
"BE21",2012,20.2664580314988,20.2664580314988
"BE21",2013,20.4845760226798,20.4845760226798
"BE21",2014,19.9274336917144,19.9274336917144
"BE21",2015,NA,20.2171755210885
"BE21",2016,20.0230527491972,20.0230527491972
"BE21",2017,21.02464094458,21.02464094458
"BE21",2018,20.7032836202884,20.7032836202884
"BE21",2019,20.7819133579441,20.7819133579441
"BE21",2020,20.7490215264848,20.7490215264848
"BE22",2009,19.6906248630049,19.6906248630049
"BE22",2010,18.6296264496456,18.6296264496456
"BE22",2011,18.6407009584844,18.6407009584844
"BE22",2012,18.8112509585137,18.8112509585137
"BE22",2013,19.1282274874901,19.1282274874901
"BE22",2014,18.8441860355306,18.8441860355306
"BE22",2015,NA,19.0344929433709
"BE22",2016,19.3508317098287,19.3508317098287
"BE22",2017,18.4151876001255,18.4151876001255
"BE22",2018,19.4925751992459,19.4925751992459
"BE22",2019,19.6456731214131,19.6456731214131
"BE22",2020,19.2982316173225,19.2982316173225
"BE23",2009,19.8616496226876,19.8616496226876
"BE23",2010,20.1967129260602,20.1967129260602
"BE23",2011,19.7692088915553,19.7692088915553
"BE23",2012,20.0792912261534,20.0792912261534
"BE23",2013,20.360349155372,20.360349155372
"BE23",2014,20.8926659529762,20.8926659529762
"BE23",2015,NA,20.2265492657277
"BE23",2016,20.0918876700073,20.0918876700073
"BE23",2017,20.5001779595949,20.5001779595949
"BE23",2018,20.4650035143116,20.4650035143116
"BE23",2019,20.7587750859759,20.7587750859759
"BE23",2020,20.7723006135862,20.7723006135862
"BE24",2009,19.4206939565646,19.4206939565646
"BE24",2010,18.7818806466959,18.7818806466959
"BE24",2011,19.68647839461,19.68647839461
"BE24",2012,19.1393328557654,19.1393328557654
"BE24",2013,19.4339635603268,19.4339635603268
"BE24",2014,19.0355628565507,19.0355628565507
"BE24",2015,NA,18.9451346899474
"BE24",2016,18.6793136060813,18.6793136060813
"BE24",2017,18.7336626976184,18.7336626976184
"BE24",2018,19.0051954219053,19.0051954219053
"BE24",2019,19.4971526401213,19.4971526401213
"BE24",2020,19.4667492311309,19.4667492311309
"BE25",2009,18.6179750267796,18.6179750267796
"BE25",2010,19.1880795413879,19.1880795413879
"BE25",2011,19.6533384477003,19.6533384477003
"BE25",2012,18.7413723171607,18.7413723171607
"BE25",2013,19.5986767082878,19.5986767082878
"BE25",2014,19.3349150111117,19.3349150111117
"BE25",2015,NA,19.3203606350706
"BE25",2016,19.6675816948033,19.6675816948033
"BE25",2017,19.6851304760732,19.6851304760732
"BE25",2018,19.284738228411,19.284738228411
"BE25",2019,19.7226948323471,19.7226948323471
"BE25",2020,19.5823517361178,19.5823517361178
"BE31",2009,18.635843153235,18.635843153235
"BE31",2010,17.3124393912894,17.3124393912894
"BE31",2011,17.9241082017091,17.9241082017091
"BE31",2012,19.2027963523946,19.2027963523946
"BE31",2013,18.2101002673263,18.2101002673263
"BE31",2014,17.80671047545,17.80671047545
"BE31",2015,NA,18.7653083828756
"BE31",2016,18.2916375711552,18.2916375711552
"BE31",2017,17.5169383649002,17.5169383649002
"BE31",2018,18.2866703605158,18.2866703605158
"BE31",2019,18.8419932273887,18.8419932273887
"BE31",2020,18.1842462363892,18.1842462363892
"BE32",2009,20.6340404491044,20.6340404491044
"BE32",2010,20.0645971564428,20.0645971564428
"BE32",2011,19.7699367152203,19.7699367152203
"BE32",2012,19.9587474036561,19.9587474036561
"BE32",2013,20.2610915935611,20.2610915935611
"BE32",2014,19.7744922652901,19.7744922652901
"BE32",2015,NA,20.5202157158829
"BE32",2016,19.4728936631075,19.4728936631075
"BE32",2017,19.8145706884299,19.8145706884299
"BE32",2018,19.5934567538535,19.5934567538535
"BE32",2019,20.3274681195736,20.3274681195736
"BE32",2020,20.0320027370313,20.0320027370313
"BE33",2009,19.9555138473436,19.9555138473436
"BE33",2010,19.8137183023035,19.8137183023035
"BE33",2011,19.8781599975614,19.8781599975614
"BE33",2012,19.8747076380595,19.8747076380595
"BE33",2013,20.2597539989283,20.2597539989283
"BE33",2014,19.7756629878036,19.7756629878036
"BE33",2015,NA,19.5322656457235
"BE33",2016,19.5572482937924,19.5572482937924
"BE33",2017,19.6648254283519,19.6648254283519
"BE33",2018,19.7727173723941,19.7727173723941
"BE33",2019,20.3983454555068,20.3983454555068
"BE33",2020,19.7170329631199,19.7170329631199
"BE34",2009,17.5667432859732,17.5667432859732
"BE34",2010,18.0115911028032,18.0115911028032
"BE34",2011,18.0762580320749,18.0762580320749
"BE34",2012,18.7734013489683,18.7734013489683
"BE34",2013,17.2999730531535,17.2999730531535
"BE34",2014,18.0886838991886,18.0886838991886
"BE34",2015,NA,17.7537181376685
"BE34",2016,18.2047115685218,18.2047115685218
"BE34",2017,17.6007631258589,17.6007631258589
"BE34",2018,17.4782998174186,17.4782998174186
"BE34",2019,18.4691752311756,18.4691752311756
"BE34",2020,17.1993425003932,17.1993425003932
"BE35",2009,21.023397846932,21.023397846932
"BE35",2010,19.2166851829746,19.2166851829746
"BE35",2011,19.1137355306441,19.1137355306441
"BE35",2012,19.4173041039183,19.4173041039183
"BE35",2013,20.039415646671,20.039415646671
"BE35",2014,18.7713544293678,18.7713544293678
"BE35",2015,NA,19.677498749503
"BE35",2016,18.8042591040728,18.8042591040728
"BE35",2017,19.2462197684853,19.2462197684853
"BE35",2018,19.6483689426489,19.6483689426489
"BE35",2019,20.7370760841837,20.7370760841837
"BE35",2020,20.1690367811085,20.1690367811085
"BG31",2009,18.2132146164754,18.2132146164754
"BG31",2010,17.1781170477474,17.1781170477474
"BG31",2011,17.6672072360443,17.6672072360443
"BG31",2012,18.3651452124086,18.3651452124086
"BG31",2013,19.2823617530912,19.2823617530912
"BG31",2014,18.3347195461678,18.3347195461678
"BG31",2015,NA,18.208491308674
"BG31",2016,18.1501948231892,18.1501948231892
"BG31",2017,18.6218414535107,18.6218414535107
"BG31",2018,19.028854023059,19.028854023059
"BG31",2019,18.9507318682736,18.9507318682736
"BG31",2020,18.7065566089181,18.7065566089181
"BG32",2009,17.8865351367594,17.8865351367594
"BG32",2010,16.6429904719832,16.6429904719832
"BG32",2011,17.6342942087488,17.6342942087488
"BG32",2012,18.2721989022903,18.2721989022903
"BG32",2013,19.0236642810563,19.0236642810563
"BG32",2014,18.8387798459274,18.8387798459274
"BG32",2015,NA,18.5231232955576
"BG32",2016,18.3709816778967,18.3709816778967
"BG32",2017,18.5626070562144,18.5626070562144
"BG32",2018,18.5743841476523,18.5743841476523
"BG32",2019,18.7730764330163,18.7730764330163
"BG32",2020,19.2106887920151,19.2106887920151
"BG33",2009,18.0040957891769,18.0040957891769
"BG33",2010,18.407478232786,18.407478232786
"BG33",2011,18.9004137154643,18.9004137154643
"BG33",2012,19.2163445010261,19.2163445010261
"BG33",2013,19.0472126402877,19.0472126402877
"BG33",2014,19.2278584253642,19.2278584253642
"BG33",2015,NA,19.5599503820562
"BG33",2016,19.0869555332509,19.0869555332509
"BG33",2017,19.575138426436,19.575138426436
"BG33",2018,19.1631570545564,19.1631570545564
"BG33",2019,19.2714627113124,19.2714627113124
"BG33",2020,19.1193876169904,19.1193876169904
"BG34",2009,18.9576412403759,18.9576412403759
"BG34",2010,18.8480399558576,18.8480399558576
"BG34",2011,19.1127210365378,19.1127210365378
"BG34",2012,19.5413318002432,19.5413318002432
"BG34",2013,19.8272744145161,19.8272744145161
"BG34",2014,19.3667371855933,19.3667371855933
"BG34",2015,NA,19.6291948428842
"BG34",2016,19.728691395712,19.728691395712
"BG34",2017,19.2758020590538,19.2758020590538
"BG34",2018,19.0574632444647,19.0574632444647
"BG34",2019,19.6383745730323,19.6383745730323
"BG34",2020,20.1143771599346,20.1143771599346
"BG41",2009,21.8240063731516,21.8240063731516
"BG41",2010,19.6936224871709,19.6936224871709
"BG41",2011,19.8707470078706,19.8707470078706
"BG41",2012,20.0395161534849,20.0395161534849
"BG41",2013,20.4275672197048,20.4275672197048
"BG41",2014,19.731032251707,19.731032251707
"BG41",2015,NA,20.6255280291399
"BG41",2016,20.0361166493886,20.0361166493886
"BG41",2017,20.1788453529356,20.1788453529356
"BG41",2018,20.3325385448544,20.3325385448544
"BG41",2019,20.5031816099362,20.5031816099362
"BG41",2020,22.4833120649689,22.4833120649689
"BG42",2009,18.8339748886184,18.8339748886184
"BG42",2010,17.6526887919611,17.6526887919611
"BG42",2011,17.870726240323,17.870726240323
"BG42",2012,18.4814343967851,18.4814343967851
"BG42",2013,19.8350849417108,19.8350849417108
"BG42",2014,19.5162184841364,19.5162184841364
"BG42",2015,NA,19.1682388366304
"BG42",2016,19.6704654754709,19.6704654754709
"BG42",2017,19.2108856925308,19.2108856925308
"BG42",2018,19.7592998966161,19.7592998966161
"BG42",2019,19.6913722676805,19.6913722676805
"BG42",2020,19.7214064938318,19.7214064938318
"CH01",2009,19.20731114772,19.20731114772
"CH01",2010,20.7382334338381,20.7382334338381
"CH01",2011,20.117620971428,20.117620971428
"CH01",2012,19.7602587179625,19.7602587179625
"CH01",2013,20.5315353310998,20.5315353310998
"CH01",2014,20.5332903756169,20.5332903756169
"CH01",2015,NA,20.9310702419032
"CH01",2016,21.0451149013262,21.0451149013262
"CH01",2017,21.1354259336465,21.1354259336465
"CH01",2018,20.4526225560045,20.4526225560045
"CH01",2019,20.5820455265404,20.5820455265404
"CH01",2020,21.18911549099,21.18911549099
"CH02",2009,19.9515943919692,19.9515943919692
"CH02",2010,20.2910504770114,20.2910504770114
"CH02",2011,20.825240187573,20.825240187573
"CH02",2012,20.8260106941272,20.8260106941272
"CH02",2013,21.1708746773425,21.1708746773425
"CH02",2014,21.9506078077468,21.9506078077468
"CH02",2015,NA,21.0716698388264
"CH02",2016,21.6631453613076,21.6631453613076
"CH02",2017,21.6967849974523,21.6967849974523
"CH02",2018,21.8006511839412,21.8006511839412
"CH02",2019,21.8520478152264,21.8520478152264
"CH02",2020,23.0547782396083,23.0547782396083
"CH03",2009,19.3268256974791,19.3268256974791
"CH03",2010,19.6684847449536,19.6684847449536
"CH03",2011,18.986937087257,18.986937087257
"CH03",2012,17.982436969049,17.982436969049
"CH03",2013,19.2863350674106,19.2863350674106
"CH03",2014,19.8857030379234,19.8857030379234
"CH03",2015,NA,19.609207036069
"CH03",2016,20.3001506515114,20.3001506515114
"CH03",2017,20.1198974996064,20.1198974996064
"CH03",2018,20.0631342348151,20.0631342348151
"CH03",2019,19.9102239000441,19.9102239000441
"CH03",2020,20.2144670735105,20.2144670735105
"CH04",2009,19.0536927318122,19.0536927318122
"CH04",2010,18.5698964509504,18.5698964509504
"CH04",2011,18.7391676915374,18.7391676915374
"CH04",2012,19.1195988372672,19.1195988372672
"CH04",2013,18.3848020657737,18.3848020657737
"CH04",2014,18.3623204258206,18.3623204258206
"CH04",2015,NA,19.7526160802595
"CH04",2016,21.8317192420321,21.8317192420321
"CH04",2017,20.9232317717467,20.9232317717467
"CH04",2018,21.4496698085376,21.4496698085376
"CH04",2019,23.159357261606,23.159357261606
"CH04",2020,20.8256609521813,20.8256609521813
"CH05",2009,NA,10.2570368852092
"CH05",2010,13.8029120692341,13.8029120692341
"CH05",2011,16.4679942478299,16.4679942478299
"CH05",2012,NA,13.6722187520897
"CH05",2013,12.1973432550259,12.1973432550259
"CH05",2014,12.3201273618557,12.3201273618557
"CH05",2015,NA,15.9106113479312
"CH05",2016,20.1101564814019,20.1101564814019
"CH05",2017,18.9186316694694,18.9186316694694
"CH05",2018,19.4635645742949,19.4635645742949
"CH05",2019,19.3208075295188,19.3208075295188
"CH05",2020,19.0802501776303,19.0802501776303
"CH06",2009,15.0990484433029,15.0990484433029
"CH06",2010,15.2844089184633,15.2844089184633
"CH06",2011,NA,15.0347734729266
"CH06",2012,NA,15.8468981259392
"CH06",2013,NA,16.2756065936261
"CH06",2014,15.0519876688734,15.0519876688734
"CH06",2015,NA,17.1094024377054
"CH06",2016,19.2590263882323,19.2590263882323
"CH06",2017,18.3528051599958,18.3528051599958
"CH06",2018,17.6449158769381,17.6449158769381
"CH06",2019,18.6039792393863,18.6039792393863
"CH06",2020,18.2828984436372,18.2828984436372
"CH07",2009,18.6596632237517,18.6596632237517
"CH07",2010,18.1346344072218,18.1346344072218
"CH07",2011,17.779338845332,17.779338845332
"CH07",2012,18.0975041051678,18.0975041051678
"CH07",2013,17.5495179085625,17.5495179085625
"CH07",2014,18.9893934799298,18.9893934799298
"CH07",2015,NA,18.5296851390862
"CH07",2016,18.459116839085,18.459116839085
"CH07",2017,18.8777060673315,18.8777060673315
"CH07",2018,19.018980280022,19.018980280022
"CH07",2019,17.7131408962804,17.7131408962804
"CH07",2020,18.9239953042126,18.9239953042126
"CY00",2009,19.8205354519693,19.8205354519693
"CY00",2010,19.5548889015208,19.5548889015208
"CY00",2011,19.8778907082287,19.8778907082287
"CY00",2012,19.7895452941604,19.7895452941604
"CY00",2013,19.3254735962617,19.3254735962617
"CY00",2014,18.7316427133376,18.7316427133376
"CY00",2015,NA,18.9894996835205
"CY00",2016,19.5145812864914,19.5145812864914
"CY00",2017,18.1237819211821,18.1237819211821
"CY00",2018,18.1226084186226,18.1226084186226
"CY00",2019,18.8587443112844,18.8587443112844
"CY00",2020,20.4115102392455,20.4115102392455
"CZ01",2009,21.527497190641,21.527497190641
"CZ01",2010,20.1942208855555,20.1942208855555
"CZ01",2011,20.4312152451268,20.4312152451268
"CZ01",2012,20.5253615420783,20.5253615420783
"CZ01",2013,21.1485718816169,21.1485718816169
"CZ01",2014,21.224338155135,21.224338155135
"CZ01",2015,NA,21.5857030594413
"CZ01",2016,22.4810388768985,22.4810388768985
"CZ01",2017,21.9805331463126,21.9805331463126
"CZ01",2018,22.7287487644113,22.7287487644113
"CZ01",2019,22.4268559592545,22.4268559592545
"CZ01",2020,22.6648060025189,22.6648060025189
"CZ02",2009,18.1266885518385,18.1266885518385
"CZ02",2010,18.4666543773249,18.4666543773249
"CZ02",2011,18.561108437188,18.561108437188
"CZ02",2012,19.0646343323117,19.0646343323117
"CZ02",2013,19.0870608823312,19.0870608823312
"CZ02",2014,19.279157632708,19.279157632708
"CZ02",2015,NA,18.6523406628417
"CZ02",2016,18.5511159943338,18.5511159943338
"CZ02",2017,18.965070430321,18.965070430321
"CZ02",2018,18.8988965825736,18.8988965825736
"CZ02",2019,19.2394102444376,19.2394102444376
"CZ02",2020,18.8381794297971,18.8381794297971
"CZ03",2009,18.3321014108709,18.3321014108709
"CZ03",2010,18.7725109240121,18.7725109240121
"CZ03",2011,18.8790685484014,18.8790685484014
"CZ03",2012,18.5450982036007,18.5450982036007
"CZ03",2013,19.1141871992654,19.1141871992654
"CZ03",2014,18.6576558991955,18.6576558991955
"CZ03",2015,NA,18.7795866602659
"CZ03",2016,18.7335603325824,18.7335603325824
"CZ03",2017,18.811414220397,18.811414220397
"CZ03",2018,19.3520371679314,19.3520371679314
"CZ03",2019,19.8238597762576,19.8238597762576
"CZ03",2020,20.0004981375783,20.0004981375783
"CZ04",2009,18.712816558156,18.712816558156
"CZ04",2010,19.5155755940666,19.5155755940666
"CZ04",2011,19.0907834243482,19.0907834243482
"CZ04",2012,18.7624499265951,18.7624499265951
"CZ04",2013,19.5895502303811,19.5895502303811
"CZ04",2014,19.5030132242687,19.5030132242687
"CZ04",2015,NA,19.8079033568401
"CZ04",2016,19.626934441732,19.626934441732
"CZ04",2017,20.3990993224276,20.3990993224276
"CZ04",2018,20.4056978955341,20.4056978955341
"CZ04",2019,19.9208476007465,19.9208476007465
"CZ04",2020,20.3197622077351,20.3197622077351
"CZ05",2009,19.4284177106373,19.4284177106373
"CZ05",2010,19.2163663468782,19.2163663468782
"CZ05",2011,19.5056602187292,19.5056602187292
"CZ05",2012,19.1784697554226,19.1784697554226
"CZ05",2013,18.9414994843493,18.9414994843493
"CZ05",2014,19.0525248902574,19.0525248902574
"CZ05",2015,NA,20.1261751472769
"CZ05",2016,19.6435336787345,19.6435336787345
"CZ05",2017,19.4998667047948,19.4998667047948
"CZ05",2018,20.0505277358906,20.0505277358906
"CZ05",2019,20.651017407491,20.651017407491
"CZ05",2020,20.7494144132047,20.7494144132047
"CZ06",2009,18.9729657354252,18.9729657354252
"CZ06",2010,19.4514684817383,19.4514684817383
"CZ06",2011,18.955399136558,18.955399136558
"CZ06",2012,18.9049890960496,18.9049890960496
"CZ06",2013,19.1142805072813,19.1142805072813
"CZ06",2014,19.1563965363281,19.1563965363281
"CZ06",2015,NA,18.8743415242361
"CZ06",2016,18.9777265939673,18.9777265939673
"CZ06",2017,19.5958496799017,19.5958496799017
"CZ06",2018,19.887588051867,19.887588051867
"CZ06",2019,19.987228558397,19.987228558397
"CZ06",2020,19.6285868295956,19.6285868295956
"CZ07",2009,18.94926113452,18.94926113452
"CZ07",2010,18.1560392677753,18.1560392677753
"CZ07",2011,18.47189703137,18.47189703137
"CZ07",2012,18.6991603077103,18.6991603077103
"CZ07",2013,18.2468947002426,18.2468947002426
"CZ07",2014,18.5255708634313,18.5255708634313
"CZ07",2015,NA,18.9841164857742
"CZ07",2016,18.4700903721191,18.4700903721191
"CZ07",2017,19.7434384850374,19.7434384850374
"CZ07",2018,19.0993734716764,19.0993734716764
"CZ07",2019,19.058556702969,19.058556702969
"CZ07",2020,20.2292303860363,20.2292303860363
"CZ08",2009,18.4684244052048,18.4684244052048
"CZ08",2010,18.8404744127792,18.8404744127792
"CZ08",2011,18.5818169569732,18.5818169569732
"CZ08",2012,18.89946182386,18.89946182386
"CZ08",2013,19.2481186711983,19.2481186711983
"CZ08",2014,20.2327034167807,20.2327034167807
"CZ08",2015,NA,19.3415800465007
"CZ08",2016,18.9392596882772,18.9392596882772
"CZ08",2017,19.2658657708351,19.2658657708351
"CZ08",2018,20.3229085685908,20.3229085685908
"CZ08",2019,19.4294125926758,19.4294125926758
"CZ08",2020,19.3977846444975,19.3977846444975
"DE11",2009,21.2351359525149,21.2351359525149
"DE11",2010,20.7466372979319,20.7466372979319
"DE11",2011,20.3828191803471,20.3828191803471
"DE11",2012,21.4646110232894,21.4646110232894
"DE11",2013,20.6459771478824,20.6459771478824
"DE11",2014,20.7195963095184,20.7195963095184
"DE11",2015,NA,20.9451523566483
"DE11",2016,21.1796663733494,21.1796663733494
"DE11",2017,20.8806469879155,20.8806469879155
"DE11",2018,21.0994153739183,21.0994153739183
"DE11",2019,21.4216679855891,21.4216679855891
"DE11",2020,21.290063095601,21.290063095601
"DE12",2009,19.6464383172742,19.6464383172742
"DE12",2010,19.9604520967083,19.9604520967083
"DE12",2011,20.0267535882903,20.0267535882903
"DE12",2012,19.8868358362121,19.8868358362121
"DE12",2013,19.8898148557636,19.8898148557636
"DE12",2014,19.6317251151469,19.6317251151469
"DE12",2015,NA,19.7098487967156
"DE12",2016,20.6447282499727,20.6447282499727
"DE12",2017,20.5319954837815,20.5319954837815
"DE12",2018,20.531731785297,20.531731785297
"DE12",2019,20.6704140803873,20.6704140803873
"DE12",2020,21.1465592476538,21.1465592476538
"DE13",2009,19.0375320153229,19.0375320153229
"DE13",2010,19.0072502337306,19.0072502337306
"DE13",2011,19.3598695277019,19.3598695277019
"DE13",2012,19.0294258093817,19.0294258093817
"DE13",2013,19.2434180330078,19.2434180330078
"DE13",2014,18.9136932266222,18.9136932266222
"DE13",2015,NA,19.2441978148387
"DE13",2016,19.2424203470541,19.2424203470541
"DE13",2017,20.3092630417939,20.3092630417939
"DE13",2018,20.365927607268,20.365927607268
"DE13",2019,20.0966164583667,20.0966164583667
"DE13",2020,20.1016680270908,20.1016680270908
"DE14",2009,19.0254083775347,19.0254083775347
"DE14",2010,19.2028216021077,19.2028216021077
"DE14",2011,19.9935286382835,19.9935286382835
"DE14",2012,19.6253983472367,19.6253983472367
"DE14",2013,18.8680322994977,18.8680322994977
"DE14",2014,19.0491999722826,19.0491999722826
"DE14",2015,NA,22.0165609201351
"DE14",2016,19.5014444597039,19.5014444597039
"DE14",2017,19.9963014006336,19.9963014006336
"DE14",2018,19.7959487205887,19.7959487205887
"DE14",2019,29.9336511753458,29.9336511753458
"DE14",2020,30.6267703436109,30.6267703436109
"DE21",2009,21.6971008946567,21.6971008946567
"DE21",2010,21.1060313319519,21.1060313319519
"DE21",2011,21.6511353138952,21.6511353138952
"DE21",2012,21.2308483388793,21.2308483388793
"DE21",2013,21.8368991552291,21.8368991552291
"DE21",2014,21.0968883829491,21.0968883829491
"DE21",2015,NA,22.0467518057743
"DE21",2016,21.5848924364674,21.5848924364674
"DE21",2017,21.5428669130807,21.5428669130807
"DE21",2018,21.6528019264837,21.6528019264837
"DE21",2019,21.9153925030336,21.9153925030336
"DE21",2020,21.9565452999031,21.9565452999031
"DE22",2009,18.4088833157507,18.4088833157507
"DE22",2010,18.7394582244039,18.7394582244039
"DE22",2011,18.4921830658532,18.4921830658532
"DE22",2012,18.9791062193468,18.9791062193468
"DE22",2013,18.2837368240744,18.2837368240744
"DE22",2014,18.455828818622,18.455828818622
"DE22",2015,NA,19.2072562396958
"DE22",2016,19.1470913911967,19.1470913911967
"DE22",2017,19.456286813921,19.456286813921
"DE22",2018,19.5714377532385,19.5714377532385
"DE22",2019,20.3635184182016,20.3635184182016
"DE22",2020,19.515903339162,19.515903339162
"DE23",2009,19.0519129815019,19.0519129815019
"DE23",2010,18.9011862928635,18.9011862928635
"DE23",2011,18.9589092267097,18.9589092267097
"DE23",2012,19.1504592919998,19.1504592919998
"DE23",2013,19.5361537088415,19.5361537088415
"DE23",2014,19.0829729222679,19.0829729222679
"DE23",2015,NA,19.811128132107
"DE23",2016,19.3387082177368,19.3387082177368
"DE23",2017,19.851934845431,19.851934845431
"DE23",2018,19.7525052615008,19.7525052615008
"DE23",2019,20.0840831623017,20.0840831623017
"DE23",2020,20.072723206669,20.072723206669
"DE24",2009,19.0244634848955,19.0244634848955
"DE24",2010,18.8604003725932,18.8604003725932
"DE24",2011,18.939141398371,18.939141398371
"DE24",2012,18.75471223373,18.75471223373
"DE24",2013,19.2154368633728,19.2154368633728
"DE24",2014,19.0654784225445,19.0654784225445
"DE24",2015,NA,19.2757373200665
"DE24",2016,19.2182319049061,19.2182319049061
"DE24",2017,19.4978680808092,19.4978680808092
"DE24",2018,20.1030221814821,20.1030221814821
"DE24",2019,19.9552091573205,19.9552091573205
"DE24",2020,19.4709366532378,19.4709366532378
"DE25",2009,20.1742725901624,20.1742725901624
"DE25",2010,19.612614498577,19.612614498577
"DE25",2011,19.5934324130952,19.5934324130952
"DE25",2012,19.5205564554323,19.5205564554323
"DE25",2013,19.903474184764,19.903474184764
"DE25",2014,20.0669693786942,20.0669693786942
"DE25",2015,NA,20.7426098628604
"DE25",2016,20.1139132729989,20.1139132729989
"DE25",2017,20.2657177041432,20.2657177041432
"DE25",2018,20.6205208131946,20.6205208131946
"DE25",2019,27.6319717824616,27.6319717824616
"DE25",2020,20.5762326068143,20.5762326068143
"DE26",2009,19.2933603764085,19.2933603764085
"DE26",2010,19.4615631718064,19.4615631718064
"DE26",2011,18.5199582257783,18.5199582257783
"DE26",2012,19.128498291813,19.128498291813
"DE26",2013,19.1313271140688,19.1313271140688
"DE26",2014,19.1081149412057,19.1081149412057
"DE26",2015,NA,19.8143166739367
"DE26",2016,18.8916916331789,18.8916916331789
"DE26",2017,19.2367542890357,19.2367542890357
"DE26",2018,19.7148190369065,19.7148190369065
"DE26",2019,20.1751835512911,20.1751835512911
"DE26",2020,19.8799259674522,19.8799259674522
"DE27",2009,18.8156784612382,18.8156784612382
"DE27",2010,18.7109650341717,18.7109650341717
"DE27",2011,19.0383988640902,19.0383988640902
"DE27",2012,19.1848276720224,19.1848276720224
"DE27",2013,19.3975638842676,19.3975638842676
"DE27",2014,19.2044155513239,19.2044155513239
"DE27",2015,NA,19.2946355514565
"DE27",2016,19.7297721065658,19.7297721065658
"DE27",2017,20.0744395403948,20.0744395403948
"DE27",2018,20.3253909740026,20.3253909740026
"DE27",2019,20.139243697588,20.139243697588
"DE27",2020,20.240071069698,20.240071069698
"DE30",2009,20.5125706487906,20.5125706487906
"DE30",2010,20.6470815378185,20.6470815378185
"DE30",2011,20.7795889252752,20.7795889252752
"DE30",2012,20.6809891633413,20.6809891633413
"DE30",2013,21.2016731028236,21.2016731028236
"DE30",2014,20.9569443601304,20.9569443601304
"DE30",2015,NA,21.6724401192743
"DE30",2016,21.5759288563911,21.5759288563911
"DE30",2017,21.7925490068166,21.7925490068166
